begin
comment source_file_name=OUTCAR.Al.8000K_HP-New.29859.5 structure_number=1
lattice 12.500000000 0.000000000 0.000000000
lattice 0.000000000 12.500000000 0.000000000
lattice 0.000000000 0.000000000 12.500000000
atom 3.79417 5.56084 8.55392 Al 0.0 0.0 -6.671800 12.972802 2.842356
atom 9.60104 9.91568 8.79592 Al 0.0 0.0 3.585202 -1.642258 7.086707
atom 7.83831 6.99091 8.10363 Al 0.0 0.0 -4.351436 -3.075743 1.137886
atom 11.11880 11.87286 11.64901 Al 0.0 0.0 7.221997 0.660199 4.042600
atom 3.99600 6.09137 0.23340 Al 0.0 0.0 -4.935013 -5.744789 6.553338
atom 10.17053 10.05906 12.49840 Al 0.0 0.0 6.575255 -0.329010 1.781557
atom 10.44074 8.08684 1.27055 Al 0.0 0.0 -8.202794 4.821091 -1.800442
atom 11.96380 3.27293 1.29333 Al 0.0 0.0 2.642725 -2.957326 -0.857211
atom 7.17486 1.86866 11.04177 Al 0.0 0.0 -2.089525 -7.023104 -3.434224
atom 3.68826 5.64748 6.42528 Al 0.0 0.0 -3.056955 1.954208 8.746607
atom 0.57721 11.29738 8.93999 Al 0.0 0.0 -1.371832 -5.865332 -3.006395
atom 0.03903 5.59394 4.34129 Al 0.0 0.0 -8.676135 0.628869 9.641602
atom 7.93198 12.29750 11.01983 Al 0.0 0.0 -5.726716 -1.190633 2.814114
atom 7.85340 2.87078 6.61651 Al 0.0 0.0 1.054641 3.094595 3.136595
atom 1.19110 10.50295 11.16916 Al 0.0 0.0 -4.362755 1.000656 -1.494392
atom 7.71801 8.90268 9.61130 Al 0.0 0.0 -6.756966 -2.976235 1.034945
atom 5.96613 4.81931 12.19956 Al 0.0 0.0 1.008324 -2.287206 -6.745209
atom 4.38217 1.86072 7.33554 Al 0.0 0.0 10.376870 2.207866 -0.575565
atom 2.30957 8.50300 8.40127 Al 0.0 0.0 0.639857 11.750991 6.272789
atom 5.52721 1.84309 9.27112 Al 0.0 0.0 0.352423 -0.637384 0.082746
atom 9.90049 6.39544 8.15123 Al 0.0 0.0 -3.504276 -3.783586 1.908792
atom 1.71848 5.24986 3.25627 Al 0.0 0.0 -5.660796 -6.300555 4.804346
atom 7.49266 8.93318 7.53302 Al 0.0 0.0 6.180928 -1.797466 1.985632
atom 6.59896 4.51556 1.71177 Al 0.0 0.0 1.770655 2.317281 -1.239677
atom 8.98906 9.52743 5.90808 Al 0.0 0.0 0.571767 9.143457 -0.012436
atom 9.29151 10.82431 1.66186 Al 0.0 0.0 -3.295140 0.656261 2.080353
atom 6.75744 5.47827 10.26065 Al 0.0 0.0 -3.550361 6.267560 3.333332
atom 1.27606 2.06309 7.26144 Al 0.0 0.0 3.698421 -2.131684 0.675139
atom 5.71241 0.97389 4.05094 Al 0.0 0.0 4.356340 1.054709 -3.601293
atom 9.64812 2.09724 3.98226 Al 0.0 0.0 3.142446 1.942024 -4.134556
atom 0.43130 12.49179 10.37203 Al 0.0 0.0 2.560544 -1.435589 6.375926
atom 8.99533 7.38771 2.57775 Al 0.0 0.0 -9.361087 -3.820368 3.894534
atom 2.22632 6.42529 12.27761 Al 0.0 0.0 -2.022775 6.514467 -5.805297
atom 10.55249 8.66322 11.12075 Al 0.0 0.0 1.624624 0.159144 -10.631418
atom 10.61154 2.19274 8.99782 Al 0.0 0.0 5.191114 -1.978505 1.026274
atom 2.06943 6.65607 7.53871 Al 0.0 0.0 2.468277 1.673489 -0.982762
atom 0.39353 5.81682 6.79335 Al 0.0 0.0 1.041390 2.009728 -8.182327
